video_id,subject,action,start,end,confidence,camera
0220-R,220,29,596,660,2,3
0220-R,220,30,820,1035,2,3
0220-R,220,51,1221,1370,2,3
0220-R,220,38,1514,1553,2,3
0220-R,220,20,1663,1970,2,3
0220-R,220,29,2003,2034,2,3
0220-R,220,40,2568,2710,2,3
0220-R,220,7,2834,2903,2,3
0220-R,220,22,3000,3103,2,3
0220-R,220,41,3156,3212,2,3
0220-R,220,32,3315,3365,2,3
0220-R,220,5,3434,3486,2,3
0220-R,220,6,3546,3649,2,3
0220-R,220,17,3722,3842,2,3
0220-R,220,9,3963,3994,2,3
0220-R,220,15,4143,4235,2,3
0220-R,220,11,4307,4342,2,3
0221-L,221,7,140,183,2,1
0221-L,221,11,309,340,2,1
0221-L,221,17,531,633,2,1
0221-L,221,25,774,847,2,1
0221-L,221,4,997,1093,2,1
0221-L,221,50,1208,1303,2,1
0221-L,221,38,1435,1526,2,1
0221-L,221,23,1682,1859,2,1
0221-L,221,39,1945,2070,2,1
0221-L,221,29,2192,2227,2,1
0221-L,221,25,2511,2603,2,1
0221-L,221,8,2898,2992,2,1
0221-L,221,1,3169,3243,2,1
0221-L,221,33,3405,3446,2,1
0221-L,221,34,3579,3613,2,1
0221-L,221,51,3927,4072,2,1
0221-L,221,44,4297,4425,2,1
0221-L,221,45,4513,4758,2,1
0221-L,221,40,4906,5045,2,1
0221-L,221,38,5306,5383,2,1
0221-L,221,23,5535,5704,2,1
0221-L,221,29,5829,5885,2,1
0221-L,221,22,6020,6115,2,1
0221-L,221,41,6217,6283,2,1
0221-L,221,47,6557,6686,2,1
0221-M,221,7,141,182,2,2
0221-M,221,11,310,341,2,2
0221-M,221,17,531,633,2,2
0221-M,221,25,774,847,2,2
0221-M,221,4,994,1085,2,2
0221-M,221,50,1208,1303,2,2
0221-M,221,38,1428,1504,2,2
0221-M,221,23,1668,1842,2,2
0221-M,221,39,1945,2058,2,2
0221-M,221,29,2182,2236,2,2
0221-M,221,25,2501,2603,2,2
0221-M,221,8,2887,2982,2,2
0221-M,221,1,3172,3232,2,2
0221-M,221,33,3401,3441,2,2
0221-M,221,34,3565,3603,2,2
0221-M,221,51,3917,4061,2,2
0221-M,221,44,4239,4391,2,2
0221-M,221,45,4494,4711,2,2
0221-M,221,40,4886,5027,2,2
0221-M,221,38,5288,5369,2,2
0221-M,221,23,5489,5674,2,2
0221-M,221,29,5804,5853,2,2
0221-M,221,22,5990,6115,2,2
0221-M,221,41,6185,6233,2,2
0221-M,221,47,6521,6648,2,2
0221-R,221,7,132,174,2,3
0221-R,221,11,284,312,2,3
0221-R,221,17,474,602,2,3
0221-R,221,25,711,779,2,3
0221-R,221,4,906,993,2,3
0221-R,221,50,1090,1191,2,3
0221-R,221,38,1320,1384,2,3
0221-R,221,23,1531,1685,2,3
0221-R,221,39,1774,1873,2,3
0221-R,221,29,1989,2023,2,3
0221-R,221,25,2266,2345,2,3
0221-R,221,8,2606,2688,2,3
0221-R,221,1,2845,2911,2,3
0221-R,221,33,3059,3094,2,3
0221-R,221,34,3211,3240,2,3
0221-R,221,51,3510,3638,2,3
0221-R,221,44,3798,3925,2,3
0221-R,221,45,4012,4191,2,3
0221-R,221,40,4289,4468,2,3
0221-R,221,38,4704,4770,2,3
0221-R,221,23,4870,5032,2,3
0221-R,221,29,5144,5184,2,3
0221-R,221,22,5300,5383,2,3
0221-R,221,41,5466,5521,2,3
0221-R,221,47,5757,5844,2,3
0222-L,222,33,176,201,2,1
0222-L,222,36,316,383,2,1
0222-L,222,13,524,611,2,1
0222-L,222,49,765,845,2,1
0222-L,222,34,1002,1032,2,1
0222-L,222,3,1266,1387,2,1
0222-L,222,50,1585,1679,2,1
0222-L,222,10,1885,2033,2,1
0222-L,222,2,2327,2439,2,1
0222-L,222,5,2791,2874,2,1
0222-L,222,48,3039,3303,2,1
0222-L,222,37,3415,3573,2,1
0222-L,222,28,3824,3918,2,1
0222-L,222,35,4038,4136,2,1
0222-L,222,17,4379,4448,2,1
0222-L,222,19,4574,4614,2,1
0222-L,222,32,4759,4824,2,1
0222-L,222,46,5013,5119,2,1
0222-L,222,30,5427,5602,2,1
0222-L,222,42,5803,5938,2,1
0222-L,222,38,5947,5995,2,1
0222-L,222,29,6037,6061,2,1
0222-L,222,6,6069,6150,2,1
0222-L,222,9,6508,6551,2,1
0222-L,222,43,6682,6860,2,1
0222-L,222,15,6960,7071,2,1
0222-M,222,33,177,202,2,2
0222-M,222,36,219,380,2,2
0222-M,222,13,524,611,2,2
0222-M,222,49,760,848,2,2
0222-M,222,34,999,1029,2,2
0222-M,222,3,1266,1387,2,2
0222-M,222,50,1585,1679,2,2
0222-M,222,10,1883,2034,2,2
0222-M,222,2,2271,2407,2,2
0222-M,222,5,2789,2874,2,2
0222-M,222,48,3041,3288,2,2
0222-M,222,37,3412,3568,2,2
0222-M,222,28,3814,3909,2,2
0222-M,222,35,4024,4120,2,2
0222-M,222,17,4359,4448,2,2
0222-M,222,19,4554,4604,2,2
0222-M,222,32,4744,4812,2,2
0222-M,222,46,4997,5095,2,2
0222-M,222,30,5397,5582,2,2
0222-M,222,42,5783,5915,2,2
0222-M,222,38,5920,5965,2,2
0222-M,222,29,6028,6038,2,2
0222-M,222,6,6049,6130,2,2
0222-M,222,9,6481,6525,2,2
0222-M,222,43,6663,6839,2,2
0222-M,222,15,6940,7041,2,2
0222-R,222,33,159,188,2,3
0222-R,222,36,299,351,2,3
0222-R,222,13,486,574,2,3
0222-R,222,49,703,773,2,3
0222-R,222,34,917,939,2,3
0222-R,222,3,1156,1263,2,3
0222-R,222,50,1440,1534,2,3
0222-R,222,10,1699,1835,2,3
0222-R,222,2,2047,2168,2,3
0222-R,222,5,2503,2577,2,3
0222-R,222,48,2729,2950,2,3
0222-R,222,37,3057,3187,2,3
0222-R,222,28,3411,3486,2,3
0222-R,222,35,3586,3666,2,3
0222-R,222,17,3884,3964,2,3
0222-R,222,19,4057,4120,2,3
0222-R,222,32,4214,4275,2,3
0222-R,222,46,4429,4514,2,3
0222-R,222,30,4774,4930,2,3
0222-R,222,42,5103,5211,2,3
0222-R,222,38,5225,5265,2,3
0222-R,222,29,5304,5329,2,3
0222-R,222,6,5334,5406,2,3
0222-R,222,9,5706,5743,2,3
0222-R,222,43,5862,6003,2,3
0222-R,222,15,6031,6172,2,3
0223-L,223,2,247,353,2,1
0223-L,223,3,696,785,2,1
0223-L,223,8,983,1084,2,1
0223-L,223,10,1276,1437,2,1
0223-L,223,48,1609,1834,2,1
0223-L,223,28,1950,2026,2,1
0223-L,223,47,2139,2236,2,1
0223-L,223,4,2347,2425,2,1
0223-L,223,13,2578,2641,2,1
0223-L,223,36,2751,2822,2,1
0223-L,223,49,2959,3074,2,1
0223-L,223,38,3189,3265,2,1
0223-L,223,23,3434,3556,2,1
0223-L,223,29,3682,3735,2,1
0223-L,223,46,3975,4051,2,1
0223-L,223,37,4194,4333,2,1
0223-L,223,35,4495,4588,2,1
0223-L,223,31,4700,4767,2,1
0223-L,223,33,4908,4937,2,1
0223-L,223,44,5059,5277,2,1
0223-L,223,43,5317,5428,2,1
0223-L,223,42,5577,5748,2,1
0223-L,223,45,5834,5969,2,1
0223-L,223,34,6066,6095,2,1
0223-L,223,50,6239,6327,2,1
0223-L,223,25,6445,6529,2,1
0223-M,223,2,273,360,2,2
0223-M,223,3,702,791,2,2
0223-M,223,8,988,1096,2,2
0223-M,223,10,1278,1439,2,2
0223-M,223,48,1612,1840,2,2
0223-M,223,28,1952,2029,2,2
0223-M,223,47,2142,2240,2,2
0223-M,223,4,2351,2428,2,2
0223-M,223,13,2578,2641,2,2
0223-M,223,36,2749,2852,1,2
0223-M,223,49,2962,3086,2,2
0223-M,223,38,3194,3265,2,2
0223-M,223,23,3434,3556,2,2
0223-M,223,29,3707,3763,2,2
0223-M,223,46,3973,4050,2,2
0223-M,223,37,4193,4329,2,2
0223-M,223,35,4493,4585,2,2
0223-M,223,31,4697,4774,2,2
0223-M,223,33,4907,4939,2,2
0223-M,223,44,5059,5266,2,2
0223-M,223,43,5309,5470,2,2
0223-M,223,42,5571,5750,2,2
0223-M,223,45,5828,5961,2,2
0223-M,223,34,6065,6092,2,2
0223-M,223,50,6239,6327,2,2
0223-M,223,25,6445,6529,2,2
0223-R,223,2,247,345,2,3
0223-R,223,3,674,737,2,3
0223-R,223,8,916,1011,2,3
0223-R,223,10,1181,1324,2,3
0223-R,223,48,1480,1680,2,3
0223-R,223,28,1775,1845,2,3
0223-R,223,47,1943,2025,2,3
0223-R,223,4,2124,2191,2,3
0223-R,223,13,2312,2397,2,3
0223-R,223,36,2473,2540,2,3
0223-R,223,49,2652,2759,2,3
0223-R,223,38,2889,2920,2,3
0223-R,223,23,3063,3166,2,3
0223-R,223,29,3299,3327,2,3
0223-R,223,46,3535,3602,2,3
0223-R,223,37,3723,3839,2,3
0223-R,223,35,3979,4055,2,3
0223-R,223,31,4147,4212,2,3
0223-R,223,33,4319,4350,2,3
0223-R,223,44,4457,4639,2,3
0223-R,223,43,4678,4795,2,3
0223-R,223,42,4903,5030,2,3
0223-R,223,45,5112,5213,2,3
0223-R,223,34,5311,5330,2,3
0223-R,223,50,5450,5532,2,3
0223-R,223,25,5636,5703,2,3
0224-L,224,38,139,185,2,1
0224-L,224,39,309,395,2,1
0224-L,224,29,535,579,2,1
0224-L,224,30,791,898,2,1
0224-L,224,51,1148,1284,2,1
0224-L,224,38,1498,1564,2,1
0224-L,224,20,1742,1833,2,1
0224-L,224,29,2032,2088,2,1
0224-L,224,40,2350,2469,2,1
0224-L,224,7,2694,2757,2,1
0224-L,224,22,2888,2966,2,1
0224-L,224,41,3058,3122,2,1
0224-L,224,32,3262,3334,2,1
0224-L,224,5,3451,3534,2,1
0224-L,224,6,3642,3730,2,1
0224-L,224,17,3851,3924,2,1
0224-L,224,9,4154,4197,2,1
0224-L,224,15,4339,4441,2,1
0224-L,224,11,4542,4576,2,1
0224-M,224,38,139,215,2,2
0224-M,224,39,309,415,2,2
0224-M,224,29,535,579,2,2
0224-M,224,30,795,903,2,2
0224-M,224,51,1153,1287,2,2
0224-M,224,38,1509,1564,2,2
0224-M,224,20,1777,1833,2,2
0224-M,224,29,2032,2088,2,2
0224-M,224,40,2351,2465,2,2
0224-M,224,7,2691,2754,2,2
0224-M,224,22,2858,2966,2,2
0224-M,224,41,3057,3103,2,2
0224-M,224,32,3256,3329,2,2
0224-M,224,5,3442,3529,2,2
0224-M,224,6,3638,3722,2,2
0224-M,224,17,3821,3914,2,2
0224-M,224,9,4144,4184,2,2
0224-M,224,15,4309,4421,2,2
0224-M,224,11,4530,4565,2,2
0224-R,224,38,139,195,2,3
0224-R,224,39,287,387,2,3
0224-R,224,29,497,537,2,3
0224-R,224,30,724,829,2,3
0224-R,224,51,1048,1171,2,3
0224-R,224,38,1371,1408,2,3
0224-R,224,20,1569,1664,2,3
0224-R,224,29,1825,1871,2,3
0224-R,224,40,2102,2202,2,3
0224-R,224,7,2399,2460,2,3
0224-R,224,22,2553,2654,2,3
0224-R,224,41,2716,2762,2,3
0224-R,224,32,2897,2958,2,3
0224-R,224,5,3058,3134,2,3
0224-R,224,6,3228,3305,2,3
0224-R,224,17,3402,3496,2,3
0224-R,224,9,3663,3698,2,3
0224-R,224,15,3813,3922,2,3
0224-R,224,11,3996,4024,2,3
0225-L,225,24,1059,1118,2,1
0225-L,225,18,1317,1383,1,1
0225-L,225,27,1564,1620,2,1
0225-L,225,16,1781,1898,2,1
0225-L,225,14,2040,2153,2,1
0225-L,225,26,2335,2418,2,1
0225-L,225,12,2648,2742,2,1
0225-L,225,21,2998,3071,2,1
0225-M,225,24,1061,1128,2,2
0225-M,225,18,1322,1389,1,2
0225-M,225,27,1516,1622,2,2
0225-M,225,16,1783,1894,2,2
0225-M,225,14,2029,2114,2,2
0225-M,225,26,2332,2412,2,2
0225-M,225,12,2644,2748,2,2
0225-M,225,21,2990,3065,2,2
0225-R,225,24,882,935,2,3
0225-R,225,18,1098,1152,1,3
0225-R,225,27,1303,1347,2,3
0225-R,225,16,1483,1580,2,3
0225-R,225,14,1698,1795,2,3
0225-R,225,26,1945,2016,2,3
0225-R,225,12,2120,2289,2,3
0225-R,225,21,2500,2562,2,3
0226-L,226,24,166,234,2,1
0226-L,226,14,283,428,2,1
0226-L,226,26,582,638,2,1
0226-L,226,12,874,981,2,1
0226-L,226,21,1241,1289,1,1
0226-L,226,18,1517,1558,2,1
0226-L,226,27,1766,1810,2,1
0226-L,226,16,2015,2125,2,1
0226-M,226,24,166,237,2,2
0226-M,226,14,330,433,2,2
0226-M,226,26,585,640,2,2
0226-M,226,12,870,982,2,2
0226-M,226,21,1243,1290,1,2
0226-M,226,18,1520,1562,2,2
0226-M,226,27,1768,1811,2,2
0226-M,226,16,2018,2128,2,2
0226-R,226,24,148,205,2,3
0226-R,226,14,286,370,2,3
0226-R,226,26,501,547,2,3
0226-R,226,12,712,834,2,3
0226-R,226,21,1057,1095,1,3
0226-R,226,18,1292,1325,2,3
0226-R,226,27,1499,1536,2,3
0226-R,226,16,1712,1802,2,3
0227-L,227,7,118,203,2,1
0227-L,227,11,276,306,2,1
0227-L,227,17,444,519,2,1
0227-L,227,25,630,710,2,1
0227-L,227,4,819,892,2,1
0227-L,227,50,986,1101,2,1
0227-L,227,38,1206,1245,2,1
0227-L,227,23,1399,1474,2,1
0227-L,227,39,1579,1659,2,1
0227-L,227,29,1777,1836,2,1
0227-L,227,22,1990,2073,2,1
0227-L,227,8,2260,2367,2,1
0227-L,227,1,2563,2636,2,1
0227-L,227,33,2784,2815,2,1
0227-L,227,34,2934,2961,2,1
0227-L,227,51,3208,3363,2,1
0227-L,227,44,3528,3678,2,1
0227-L,227,45,3760,3899,2,1
0227-L,227,40,4008,4130,2,1
0227-L,227,38,4265,4306,2,1
0227-L,227,23,4500,4587,2,1
0227-L,227,29,4722,4794,2,1
0227-L,227,22,4970,5043,2,1
0227-L,227,41,5140,5240,2,1
0227-L,227,47,5420,5525,2,1
0227-M,227,7,122,205,2,2
0227-M,227,11,279,309,2,2
0227-M,227,17,444,519,2,2
0227-M,227,25,630,710,2,2
0227-M,227,4,821,892,2,2
0227-M,227,50,986,1101,2,2
0227-M,227,38,1206,1245,2,2
0227-M,227,23,1399,1474,2,2
0227-M,227,39,1579,1659,2,2
0227-M,227,29,1777,1836,2,2
0227-M,227,22,1990,2073,2,2
0227-M,227,8,2255,2359,2,2
0227-M,227,1,2554,2629,2,2
0227-M,227,33,2773,2804,2,2
0227-M,227,34,2925,2954,2,2
0227-M,227,51,3189,3338,2,2
0227-M,227,44,3505,3658,2,2
0227-M,227,45,3735,3884,2,2
0227-M,227,40,3981,4104,2,2
0227-M,227,38,4257,4280,2,2
0227-M,227,23,4461,4562,2,2
0227-M,227,29,4704,4755,2,2
0227-M,227,22,4930,5043,2,2
0227-M,227,41,5097,5199,2,2
0227-M,227,47,5378,5471,2,2
0227-R,227,7,114,186,2,3
0227-R,227,11,250,283,2,3
0227-R,227,17,404,486,2,3
0227-R,227,25,569,659,2,3
0227-R,227,4,751,817,2,3
0227-R,227,50,900,1108,2,3
0227-R,227,38,1110,1140,2,3
0227-R,227,23,1273,1344,2,3
0227-R,227,39,1434,1507,2,3
0227-R,227,29,1610,1650,2,3
0227-R,227,22,1794,1870,2,3
0227-R,227,8,2026,2122,2,3
0227-R,227,1,2296,2342,2,3
0227-R,227,33,2493,2517,2,3
0227-R,227,34,2621,2648,2,3
0227-R,227,51,2858,3027,2,3
0227-R,227,44,3138,3264,2,3
0227-R,227,45,3332,3448,2,3
0227-R,227,40,3560,3650,2,3
0227-R,227,38,3769,3802,2,3
0227-R,227,23,3963,4048,2,3
0227-R,227,29,4166,4239,2,3
0227-R,227,22,4357,4429,2,3
0227-R,227,41,4517,4586,2,3
0227-R,227,47,4764,4837,2,3
0228-L,228,33,174,208,2,1
0228-L,228,36,301,379,2,1
0228-L,228,13,489,591,2,1
0228-L,228,49,679,767,2,1
0228-L,228,34,914,939,2,1
0228-L,228,3,1206,1312,2,1
0228-L,228,50,1448,1582,2,1
0228-L,228,10,1786,1921,2,1
0228-L,228,2,2146,2271,2,1
0228-L,228,31,2388,2540,1,1
0228-L,228,5,2628,2687,2,1
0228-L,228,48,2849,3120,2,1
0228-L,228,37,3297,3444,2,1
0228-L,228,28,3702,3784,2,1
0228-L,228,35,3933,4014,2,1
0228-L,228,17,4250,4358,2,1
0228-L,228,19,4499,4563,2,1
0228-L,228,32,4712,4778,2,1
0228-L,228,46,5050,5114,2,1
0228-L,228,30,5351,5573,2,1
0228-L,228,42,5722,5916,2,1
0228-L,228,6,6007,6111,2,1
0228-L,228,43,6526,6685,2,1
0228-L,228,15,6766,6852,2,1
0228-M,228,33,148,174,2,2
0228-M,228,36,244,319,2,2
0228-M,228,13,439,541,2,2
0228-M,228,49,599,712,2,2
0228-M,228,34,855,881,2,2
0228-M,228,3,1147,1253,2,2
0228-M,228,50,1388,1582,2,2
0228-M,228,10,1725,1864,2,2
0228-M,228,2,2080,2210,2,2
0228-M,228,31,2320,2472,1,2
0228-M,228,5,2563,2627,2,2
0228-M,228,48,2785,3059,2,2
0228-M,228,37,3239,3364,2,2
0228-M,228,28,3626,3709,2,2
0228-M,228,35,3857,3928,2,2
0228-M,228,17,4190,4278,2,2
0228-M,228,19,4409,4503,2,2
0228-M,228,32,4620,4685,2,2
0228-M,228,46,4953,5024,2,2
0228-M,228,30,5255,5478,2,2
0228-M,228,42,5621,5832,2,2
0228-M,228,6,5912,6010,2,2
0228-M,228,43,6460,6606,2,2
0228-M,228,15,6626,6753,2,2
0228-R,228,33,163,192,2,3
0228-R,228,36,277,337,2,3
0228-R,228,13,439,541,2,3
0228-R,228,49,609,702,2,3
0228-R,228,34,837,860,2,3
0228-R,228,3,1105,1202,2,3
0228-R,228,50,1315,1453,2,3
0228-R,228,10,1621,1745,2,3
0228-R,228,2,1941,2054,2,3
0228-R,228,31,2155,2301,1,3
0228-R,228,5,2367,2417,2,3
0228-R,228,48,2558,2799,2,3
0228-R,228,37,2949,3064,2,3
0228-R,228,28,3300,3374,2,3
0228-R,228,35,3533,3579,2,3
0228-R,228,17,3807,3885,2,3
0228-R,228,19,3967,4050,2,3
0228-R,228,32,4174,4245,2,3
0228-R,228,46,4467,4531,2,3
0228-R,228,30,4701,4925,2,3
0228-R,228,42,5035,5232,2,3
0228-R,228,6,5279,5365,2,3
0228-R,228,43,5691,5847,2,3
0228-R,228,15,5892,5994,2,3
0229-L,229,2,155,259,2,1
0229-L,229,3,481,591,2,1
0229-L,229,8,782,871,2,1
0229-L,229,10,1059,1215,2,1
0229-L,229,48,1419,1660,2,1
0229-L,229,37,1757,1873,2,1
0229-L,229,28,2103,2181,2,1
0229-L,229,47,2326,2443,2,1
0229-L,229,4,2521,2613,2,1
0229-L,229,13,2711,2803,2,1
0229-L,229,35,2917,2995,2,1
0229-L,229,36,3136,3221,1,1
0229-L,229,49,3365,3468,2,1
0229-L,229,38,3594,3637,2,1
0229-L,229,23,3819,3898,2,1
0229-L,229,29,4030,4098,2,1
0229-L,229,46,4272,4338,2,1
0229-L,229,31,4507,4611,2,1
0229-L,229,33,4802,4831,2,1
0229-L,229,44,4955,5154,2,1
0229-L,229,43,5235,5403,2,1
0229-L,229,42,5534,5805,1,1
0229-L,229,45,5861,6052,2,1
0229-L,229,34,6115,6139,2,1
0229-L,229,50,6276,6408,2,1
0229-L,229,25,6479,6584,2,1
0229-M,229,2,164,265,2,2
0229-M,229,3,490,601,2,2
0229-M,229,8,794,878,2,2
0229-M,229,10,1075,1223,2,2
0229-M,229,48,1430,1678,2,2
0229-M,229,37,1769,1894,2,2
0229-M,229,28,2111,2189,2,2
0229-M,229,47,2330,2453,2,2
0229-M,229,4,2525,2617,2,2
0229-M,229,13,2711,2813,2,2
0229-M,229,35,2920,3002,2,2
0229-M,229,36,3141,3226,1,2
0229-M,229,49,3359,3461,2,2
0229-M,229,38,3585,3637,2,2
0229-M,229,23,3806,3895,2,2
0229-M,229,29,4010,4088,2,2
0229-M,229,46,4267,4333,2,2
0229-M,229,31,4504,4614,2,2
0229-M,229,33,4799,4824,2,2
0229-M,229,44,4948,5144,2,2
0229-M,229,43,5221,5395,2,2
0229-M,229,42,5514,5784,1,2
0229-M,229,45,5833,6021,2,2
0229-M,229,34,6072,6102,2,2
0229-M,229,50,6226,6388,2,2
0229-M,229,25,6429,6548,2,2
0229-R,229,2,149,323,2,3
0229-R,229,3,486,545,2,3
0229-R,229,8,714,795,2,3
0229-R,229,10,970,1100,2,3
0229-R,229,48,1293,1516,2,3
0229-R,229,37,1583,1692,2,3
0229-R,229,28,1886,1967,2,3
0229-R,229,47,2058,2177,2,3
0229-R,229,4,2246,2325,2,3
0229-R,229,13,2392,2505,2,3
0229-R,229,35,2575,2645,2,3
0229-R,229,36,2758,2846,1,3
0229-R,229,49,2951,3036,2,3
0229-R,229,38,3158,3184,2,3
0229-R,229,23,3324,3407,2,3
0229-R,229,29,3514,3565,2,3
0229-R,229,46,3722,3788,2,3
0229-R,229,31,3927,4021,2,3
0229-R,229,33,4178,4200,2,3
0229-R,229,44,4305,4491,2,3
0229-R,229,43,4533,4686,2,3
0229-R,229,42,4792,5010,1,3
0229-R,229,45,5063,5215,2,3
0229-R,229,34,5265,5283,2,3
0229-R,229,50,5385,5514,2,3
0229-R,229,25,5557,5658,2,3
0230-L,230,38,109,123,2,1
0230-L,230,39,334,392,2,1
0230-L,230,29,547,601,2,1
0230-L,230,30,810,967,2,1
0230-L,230,51,1192,1338,2,1
0230-L,230,38,1525,1574,2,1
0230-L,230,20,1778,1891,2,1
0230-L,230,29,2007,2064,2,1
0230-L,230,40,2186,2285,2,1
0230-L,230,22,2709,2792,2,1
0230-L,230,41,2881,2951,2,1
0230-L,230,32,3089,3149,2,1
0230-L,230,5,3285,3359,2,1
0230-L,230,6,3489,3579,2,1
0230-L,230,17,3706,3770,2,1
0230-L,230,9,3983,4005,2,1
0230-L,230,15,4192,4283,2,1
0230-L,230,11,4388,4419,2,1
0230-M,230,38,109,123,2,2
0230-M,230,39,334,392,2,2
0230-M,230,29,558,601,2,2
0230-M,230,30,804,983,2,2
0230-M,230,51,1199,1342,2,2
0230-M,230,38,1512,1574,2,2
0230-M,230,20,1778,1891,2,2
0230-M,230,29,2001,2074,2,2
0230-M,230,40,2178,2281,2,2
0230-M,230,22,2699,2782,2,2
0230-M,230,41,2872,2944,2,2
0230-M,230,32,3078,3140,2,2
0230-M,230,5,3274,3352,2,2
0230-M,230,6,3478,3571,2,2
0230-M,230,17,3686,3750,2,2
0230-M,230,9,3965,3991,2,2
0230-M,230,15,4172,4263,2,2
0230-M,230,11,4372,4406,2,2
0230-R,230,38,100,130,2,3
0230-R,230,39,301,348,2,3
0230-R,230,29,497,544,2,3
0230-R,230,30,723,866,0,3
0230-R,230,51,1079,1204,2,3
0230-R,230,38,1369,1407,2,3
0230-R,230,20,1582,1682,2,3
0230-R,230,29,1777,1840,2,3
0230-R,230,40,1936,2018,2,3
0230-R,230,22,2375,2464,2,3
0230-R,230,41,2532,2592,2,3
0230-R,230,32,2703,2755,2,3
0230-R,230,5,2867,2932,2,3
0230-R,230,6,3041,3121,2,3
0230-R,230,17,3197,3304,2,3
0230-R,230,9,3467,3494,2,3
0230-R,230,15,3638,3747,2,3
0230-R,230,11,3817,3845,2,3
0231-L,231,2,354,608,2,1
0231-L,231,3,807,1004,2,1
0231-L,231,8,1135,1371,2,1
0231-L,231,48,1520,1722,2,1
0231-L,231,10,1910,2209,2,1
0231-L,231,28,2336,2483,0,1
0231-L,231,35,2553,2630,0,1
0231-L,231,47,2641,2826,2,1
0231-L,231,37,2889,3027,2,1
0231-L,231,4,3183,3266,2,1
0231-L,231,13,3358,3444,2,1
0231-L,231,36,3537,3592,2,1
0231-L,231,49,3671,3745,2,1
0231-L,231,38,3896,3945,2,1
0231-L,231,23,4122,4294,2,1
0231-L,231,29,4427,4458,2,1
0231-L,231,46,4759,4896,2,1
0231-L,231,31,4981,5083,2,1
0231-L,231,33,5204,5230,2,1
0231-L,231,44,5330,5468,2,1
0231-L,231,43,5530,5694,2,1
0231-L,231,45,5731,5888,2,1
0231-L,231,34,5956,5981,2,1
0231-L,231,25,6075,6322,2,1
0231-M,231,2,359,611,2,2
0231-M,231,3,809,1005,2,2
0231-M,231,8,1131,1371,2,2
0231-M,231,48,1524,1713,2,2
0231-M,231,10,1903,2209,2,2
0231-M,231,28,2332,2470,0,2
0231-M,231,35,2544,2615,0,2
0231-M,231,47,2642,2821,2,2
0231-M,231,37,2887,3074,2,2
0231-M,231,4,3180,3264,2,2
0231-M,231,13,3358,3444,2,2
0231-M,231,36,3533,3590,2,2
0231-M,231,49,3671,3745,2,2
0231-M,231,38,3888,3945,2,2
0231-M,231,23,4122,4294,2,2
0231-M,231,29,4409,4444,2,2
0231-M,231,46,4740,4872,2,2
0231-M,231,31,4954,5066,2,2
0231-M,231,33,5179,5206,2,2
0231-M,231,44,5300,5435,2,2
0231-M,231,43,5504,5664,2,2
0231-M,231,45,5698,5856,2,2
0231-M,231,34,5913,5938,2,2
0231-M,231,25,6002,6272,2,2
0231-R,231,2,330,555,2,3
0231-R,231,3,731,906,2,3
0231-R,231,8,1022,1234,2,3
0231-R,231,48,1365,1531,2,3
0231-R,231,10,1694,1955,2,3
0231-R,231,28,2048,2198,0,3
0231-R,231,35,2220,2315,0,3
0231-R,231,47,2319,2470,2,3
0231-R,231,37,2527,2680,2,3
0231-R,231,4,2773,2841,2,3
0231-R,231,13,2921,3012,2,3
0231-R,231,36,3076,3127,2,3
0231-R,231,49,3194,3261,2,3
0231-R,231,38,3378,3423,2,3
0231-R,231,23,3560,3717,2,3
0231-R,231,29,3821,3850,2,3
0231-R,231,46,4098,4212,2,3
0231-R,231,31,4281,4371,2,3
0231-R,231,33,4472,4494,2,3
0231-R,231,44,4572,4686,2,3
0231-R,231,43,4744,4873,2,3
0231-R,231,45,4907,5037,2,3
0231-R,231,34,5093,5109,2,3
0231-R,231,25,5180,5404,2,3
0232-L,232,38,156,206,2,1
0232-L,232,39,307,416,2,1
0232-L,232,29,533,564,2,1
0232-L,232,30,808,1332,2,1
0232-L,232,51,1581,1895,2,1
0232-L,232,40,2104,2291,2,1
0232-L,232,7,2444,2547,2,1
0232-L,232,22,2637,2714,2,1
0232-L,232,41,2865,3008,1,1
0232-L,232,32,3046,3156,2,1
0232-L,232,6,3299,3376,2,1
0232-L,232,17,3472,3558,2,1
0232-L,232,9,3812,3862,2,1
0232-L,232,15,3996,4062,2,1
0232-L,232,2,4329,4587,2,1
0232-L,232,44,4772,4960,2,1
0232-L,232,5,5130,5233,2,1
0232-L,232,11,5384,5420,2,1
0232-M,232,38,166,220,2,2
0232-M,232,39,336,458,2,2
0232-M,232,29,560,610,2,2
0232-M,232,30,855,1382,2,2
0232-M,232,51,1633,1936,2,2
0232-M,232,40,2149,2338,2,2
0232-M,232,7,2485,2590,2,2
0232-M,232,22,2637,2742,2,2
0232-M,232,41,2904,3029,1,2
0232-M,232,32,3085,3199,2,2
0232-M,232,6,3334,3419,2,2
0232-M,232,17,3472,3597,2,2
0232-M,232,9,3831,3884,2,2
0232-M,232,15,3996,4082,2,2
0232-M,232,2,4341,4597,2,2
0232-M,232,44,4777,4964,2,2
0232-M,232,5,5127,5230,2,2
0232-M,232,11,5380,5407,2,2
0232-R,232,38,152,193,2,3
0232-R,232,39,294,398,2,3
0232-R,232,29,504,549,2,3
0232-R,232,30,806,1278,2,3
0232-R,232,51,1447,1709,2,3
0232-R,232,40,1893,2052,2,3
0232-R,232,7,2180,2271,2,3
0232-R,232,22,2336,2415,2,3
0232-R,232,41,2540,2641,1,3
