video_id,subject,action,start,end,confidence,camera
0204-R,204,9,4198,4233,2,3
0204-R,204,43,4308,4388,2,3
0204-R,204,15,4409,4483,2,3
0205-M,205,24,217,296,2,2
0205-M,205,14,339,420,2,2
0205-M,205,26,509,649,2,2
0205-M,205,12,824,974,2,2
0205-M,205,21,1123,1212,2,2
0205-M,205,18,1358,1405,2,2
0205-M,205,27,1520,1581,2,2
0205-M,205,16,1656,1785,2,2
0205-R,205,24,187,254,2,3
0205-R,205,14,294,356,2,3
0205-R,205,26,436,555,2,3
0205-R,205,12,653,832,2,3
0205-R,205,21,956,1032,2,3
0205-R,205,18,1157,1195,2,3
0205-R,205,27,1296,1347,2,3
0205-R,205,16,1410,1520,2,3
0206-M,206,24,168,240,2,2
0206-M,206,18,342,387,2,2
0206-M,206,27,457,517,2,2
0206-M,206,16,575,697,2,2
0206-M,206,14,700,773,2,2
0206-M,206,26,853,924,2,2
0206-M,206,12,1071,1175,2,2
0206-M,206,21,1295,1366,2,2
0206-R,206,24,146,207,2,3
0206-R,206,18,294,333,2,3
0206-R,206,27,394,441,2,3
0206-R,206,16,493,593,2,3
0206-R,206,14,595,654,2,3
0206-R,206,26,731,788,2,3
0206-R,206,12,915,1001,2,3
0206-R,206,21,1107,1169,2,3
0207-M,207,2,158,295,2,2
0207-M,207,3,414,574,2,2
0207-M,207,8,744,896,2,2
0207-M,207,10,1053,1206,2,2
0207-M,207,48,1335,1579,2,2
0207-M,207,28,1742,1828,2,2
0207-M,207,35,1886,1974,2,2
0207-M,207,47,2045,2155,2,2
0207-M,207,4,2220,2312,2,2
0207-M,207,13,2345,2463,2,2
0207-M,207,36,2520,2595,2,2
0207-M,207,49,2654,2766,2,2
0207-M,207,38,2842,2903,2,2
0207-M,207,23,2988,3144,2,2
0207-M,207,29,3213,3256,2,2
0207-M,207,46,3382,3457,2,2
0207-M,207,37,3555,3722,2,2
0207-M,207,31,3789,3867,2,2
0207-M,207,33,4014,4057,2,2
0207-M,207,44,4176,4324,2,2
0207-M,207,43,4378,4516,1,2
0207-M,207,45,4647,4817,2,2
0207-M,207,50,4839,5002,2,2
0207-M,207,34,5005,5034,2,2
0207-M,207,42,5098,5238,2,2
0207-M,207,25,5309,5434,2,2
0207-R,207,2,145,266,2,3
0207-R,207,3,374,514,2,3
0207-R,207,8,664,801,2,3
0207-R,207,10,937,1075,2,3
0207-R,207,48,1189,1428,2,3
0207-R,207,28,1548,1622,2,3
0207-R,207,35,1678,1752,2,3
0207-R,207,47,1820,1911,2,3
0207-R,207,4,1972,2056,2,3
0207-R,207,13,2076,2192,2,3
0207-R,207,36,2239,2302,2,3
0207-R,207,49,2361,2451,2,3
0207-R,207,38,2528,2581,2,3
0207-R,207,23,2660,2787,2,3
0207-R,207,29,2841,2877,2,3
0207-R,207,46,2995,3060,2,3
0207-R,207,37,3150,3295,2,3
0207-R,207,31,3346,3419,2,3
0207-R,207,33,3545,3582,2,3
0207-R,207,44,3686,3801,2,3
0207-R,207,43,3848,3960,1,3
0207-R,207,45,4071,4210,2,3
0207-R,207,50,4245,4344,2,3
0207-R,207,34,4380,4400,2,3
0207-R,207,42,4452,4580,2,3
0207-R,207,25,4628,4734,2,3
0208-M,208,38,61,129,2,2
0208-M,208,39,201,283,2,2
0208-M,208,29,358,385,2,2
0208-M,208,30,595,747,2,2
0208-M,208,51,990,1037,2,2
0208-M,208,38,1240,1304,2,2
0208-M,208,20,1358,1493,2,2
0208-M,208,29,1553,1592,2,2
0208-M,208,40,1779,1982,2,2
0208-M,208,7,2124,2207,2,2
0208-M,208,22,2303,2396,2,2
0208-M,208,41,2509,2591,2,2
0208-M,208,32,2678,2747,2,2
0208-M,208,5,2884,2964,2,2
0208-M,208,6,3055,3123,2,2
0208-M,208,17,3204,3300,2,2
0208-M,208,9,3464,3505,2,2
0208-M,208,15,3602,3706,2,2
0208-M,208,11,3749,3811,2,2
0208-R,208,38,65,131,2,3
0208-R,208,39,198,274,2,3
0208-R,208,29,349,375,2,3
0208-R,208,30,562,692,2,3
0208-R,208,51,883,982,2,3
0208-R,208,38,1136,1203,2,3
0208-R,208,20,1258,1364,2,3
0208-R,208,29,1419,1459,2,3
0208-R,208,40,1619,1797,2,3
0208-R,208,7,1918,1996,2,3
0208-R,208,22,2073,2168,2,3
0208-R,208,41,2263,2335,2,3
0208-R,208,32,2414,2466,2,3
0208-R,208,5,2593,2731,2,3
0208-R,208,6,2743,2808,2,3
0208-R,208,17,2872,2964,2,3
0208-R,208,9,3110,3143,2,3
0208-R,208,15,3236,3310,2,3
0208-R,208,11,3350,3406,2,3
0209-M,209,7,114,174,2,2
0209-M,209,17,248,304,2,2
0209-M,209,25,408,488,2,2
0209-M,209,4,562,648,2,2
0209-M,209,50,725,826,2,2
0209-M,209,38,904,960,2,2
0209-M,209,39,1070,1154,2,2
0209-M,209,23,1235,1326,2,2
0209-M,209,29,1384,1421,2,2
0209-M,209,22,1550,1625,2,2
0209-M,209,8,1724,1852,2,2
0209-M,209,1,1964,2020,2,2
0209-M,209,33,2141,2173,2,2
0209-M,209,34,2284,2306,2,2
0209-M,209,51,2446,2582,2,2
0209-M,209,44,2646,2778,1,2
0209-M,209,45,2778,2898,1,2
0209-M,209,40,3000,3205,1,2
0209-M,209,38,3342,3392,2,2
0209-M,209,23,3452,3547,2,2
0209-M,209,29,3608,3644,2,2
0209-M,209,22,3743,3815,2,2
0209-M,209,41,3850,3910,2,2
0209-M,209,47,4061,4133,2,2
0209-R,209,7,114,167,2,3
0209-R,209,17,256,322,2,3
0209-R,209,25,396,471,2,3
0209-R,209,4,534,608,2,3
0209-R,209,50,662,768,2,3
0209-R,209,38,841,889,2,3
0209-R,209,39,980,1063,2,3
0209-R,209,23,1124,1217,2,3
0209-R,209,29,1288,1308,2,3
0209-R,209,22,1423,1497,2,3
0209-R,209,8,1575,1697,2,3
0209-R,209,1,1792,1843,2,3
0209-R,209,33,1946,1978,2,3
0209-R,209,34,2069,2091,2,3
0209-R,209,51,2221,2338,2,3
0209-R,209,44,2394,2506,1,3
0209-R,209,45,2506,2613,1,3
0209-R,209,40,2703,2879,1,3
0209-R,209,38,3003,3051,2,3
0209-R,209,23,3099,3191,2,3
0209-R,209,29,3241,3260,2,3
0209-R,209,22,3300,3408,2,3
0209-R,209,41,3434,3478,2,3
0209-R,209,47,3570,3650,2,3
0210-M,210,33,174,208,2,2
0210-M,210,36,275,349,2,2
0210-M,210,13,422,521,2,2
0210-M,210,49,560,646,2,2
0210-M,210,34,697,715,2,2
0210-M,210,3,927,1054,2,2
0210-M,210,50,1112,1206,2,2
0210-M,210,10,1348,1465,2,2
0210-M,210,2,1610,1746,2,2
0210-M,210,31,1824,1901,2,2
0210-M,210,5,1961,2033,2,2
0210-M,210,48,2146,2403,2,2
0210-M,210,37,2466,2615,2,2
0210-M,210,28,2791,2888,2,2
0210-M,210,35,2952,3048,2,2
0210-M,210,17,3124,3186,2,2
0210-M,210,19,3238,3310,2,2
0210-M,210,32,3368,3450,2,2
0210-M,210,46,3572,3649,2,2
0210-M,210,30,3775,3942,2,2
0210-M,210,42,4030,4136,2,2
0210-M,210,6,4186,4248,2,2
0210-M,210,9,4423,4466,2,2
0210-M,210,43,4566,4718,1,2
0210-M,210,15,4793,4858,2,2
0210-R,210,33,168,202,2,3
0210-R,210,36,271,332,2,3
0210-R,210,13,422,521,2,3
0210-R,210,49,527,600,2,3
0210-R,210,34,648,664,2,3
0210-R,210,3,856,967,2,3
0210-R,210,50,1047,1125,2,3
0210-R,210,10,1238,1346,2,3
0210-R,210,2,1474,1592,2,3
0210-R,210,31,1662,1731,2,3
0210-R,210,5,1788,1846,2,3
0210-R,210,48,1945,2168,2,3
0210-R,210,37,2225,2346,2,3
0210-R,210,28,2510,2590,2,3
0210-R,210,35,2652,2738,2,3
0210-R,210,17,2804,2880,2,3
0210-R,210,19,2908,2973,2,3
0210-R,210,32,3017,3080,2,3
0210-R,210,46,3189,3256,2,3
0210-R,210,30,3370,3511,2,3
0210-R,210,42,3565,3650,2,3
0210-R,210,6,3716,3763,2,3
0210-R,210,9,3927,3962,2,3
0210-R,210,43,4038,4163,1,3
0210-R,210,15,4246,4302,2,3
0211-M,211,7,150,244,2,2
0211-M,211,11,508,543,2,2
0211-M,211,17,709,811,2,2
0211-M,211,25,956,1030,2,2
0211-M,211,4,1197,1273,2,2
0211-M,211,50,1498,1636,2,2
0211-M,211,38,1790,1866,2,2
0211-M,211,23,1955,2042,2,2
0211-M,211,39,2117,2194,2,2
0211-M,211,29,2294,2384,2,2
0211-M,211,22,2795,2885,2,2
0211-M,211,8,3077,3192,2,2
0211-M,211,1,3419,3472,2,2
0211-M,211,33,3633,3662,2,2
0211-M,211,34,3787,3805,2,2
0211-M,211,51,4034,4284,2,2
0211-M,211,44,4476,4621,2,2
0211-M,211,40,5156,5293,2,2
0211-M,211,38,5485,5545,2,2
0211-M,211,23,5721,5872,2,2
0211-M,211,29,5951,6019,2,2
0211-M,211,22,6110,6191,2,2
0211-M,211,41,6336,6420,2,2
0211-M,211,47,6551,6698,2,2
0211-R,211,7,146,233,2,3
0211-R,211,11,468,499,2,3
0211-R,211,17,639,752,2,3
0211-R,211,25,868,938,2,3
0211-R,211,4,1088,1157,2,3
0211-R,211,50,1350,1480,2,3
0211-R,211,38,1622,1677,2,3
0211-R,211,23,1787,1856,2,3
0211-R,211,39,1915,1999,2,3
0211-R,211,29,2071,2166,2,3
0211-R,211,22,2525,2586,2,3
0211-R,211,8,2784,2887,2,3
0211-R,211,1,3084,3136,2,3
0211-R,211,33,3280,3306,2,3
0211-R,211,34,3411,3432,2,3
0211-R,211,51,3637,3866,2,3
0211-R,211,44,4036,4160,2,3
0211-R,211,40,4633,4750,2,3
0211-R,211,38,4921,4977,2,3
0211-R,211,23,5122,5273,2,3
0211-R,211,29,5342,5399,2,3
0211-R,211,22,5480,5591,2,3
0211-R,211,41,5681,5764,2,3
0211-R,211,47,5869,5991,2,3
0212-M,212,33,208,239,2,2
0212-M,212,36,472,531,2,2
0212-M,212,13,684,805,2,2
0212-M,212,49,844,927,2,2
0212-M,212,34,1048,1072,2,2
0212-M,212,3,1561,1723,2,2
0212-M,212,50,1858,1982,2,2
0212-M,212,10,2147,2357,2,2
0212-M,212,2,2478,2698,2,2
0212-M,212,5,3067,3157,2,2
0212-M,212,48,3372,3523,2,2
0212-M,212,37,3667,3833,2,2
0212-M,212,28,4019,4095,2,2
0212-M,212,35,4160,4247,2,2
0212-M,212,17,4409,4569,2,2
0212-M,212,19,4762,4850,2,2
0212-M,212,32,4910,4961,2,2
0212-M,212,46,5132,5327,2,2
0212-M,212,30,5517,6007,2,2
0212-M,212,42,6127,6315,1,2
0212-M,212,6,6351,6432,2,2
0212-M,212,9,6693,6738,2,2
0212-M,212,43,6805,6935,2,2
0212-M,212,15,7000,7100,2,2
0212-R,212,33,189,214,2,3
0212-R,212,36,435,500,2,3
0212-R,212,13,629,738,2,3
0212-R,212,49,784,871,2,3
0212-R,212,34,977,997,2,3
0212-R,212,3,1374,1567,2,3
0212-R,212,50,1694,1807,2,3
0212-R,212,10,1949,2138,2,3
0212-R,212,2,2245,2414,2,3
0212-R,212,5,2775,2853,2,3
0212-R,212,48,3048,3208,2,3
0212-R,212,37,3325,3459,2,3
0212-R,212,28,3626,3696,2,3
0212-R,212,35,3752,3826,2,3
0212-R,212,17,3966,4080,2,3
0212-R,212,19,4263,4319,2,3
0212-R,212,32,4410,4460,2,3
0212-R,212,46,4612,4776,2,3
0212-R,212,30,4950,5376,2,3
0212-R,212,42,5488,5647,1,3
0212-R,212,6,5688,5755,2,3
0212-R,212,9,5985,6032,2,3
0212-R,212,43,6089,6201,2,3
0212-R,212,15,6276,6354,2,3
0213-M,213,2,585,795,2,2
0213-M,213,3,968,1181,2,2
0213-M,213,8,1409,1596,2,2
0213-M,213,10,1726,1990,2,2
0213-M,213,48,2145,2349,2,2
0213-M,213,28,2500,2574,1,2
0213-M,213,47,2701,2842,1,2
0213-M,213,4,3092,3224,2,2
0213-M,213,13,3385,3557,2,2
0213-M,213,36,3560,3640,2,2
0213-M,213,49,3745,3858,2,2
0213-M,213,38,3923,3990,2,2
0213-M,213,23,4085,4281,2,2
0213-M,213,29,4367,4446,2,2
0213-M,213,46,4640,4769,2,2
0213-M,213,37,4881,5055,2,2
0213-M,213,33,5414,5445,2,2
0213-M,213,44,5642,5822,2,2
0213-M,213,43,6092,6427,2,2
0213-M,213,45,6664,6824,2,2
0213-M,213,34,6830,6853,2,2
0213-M,213,42,7011,7186,2,2
0213-M,213,50,7340,7516,2,2
0213-M,213,25,7653,7814,2,2
0213-R,213,2,530,678,2,3
0213-R,213,3,892,1085,2,3
0213-R,213,8,1296,1460,2,3
0213-R,213,10,1578,1820,2,3
0213-R,213,48,1954,2197,2,3
0213-R,213,28,2277,2390,1,3
0213-R,213,47,2455,2690,1,3
0213-R,213,4,2802,2919,2,3
0213-R,213,13,3060,3161,2,3
0213-R,213,36,3223,3336,2,3
0213-R,213,49,3384,3484,2,3
0213-R,213,38,3578,3606,2,3
0213-R,213,23,3687,3856,2,3
0213-R,213,29,3928,3996,2,3
0213-R,213,46,4168,4301,2,3
0213-R,213,37,4378,4520,2,3
0213-R,213,33,4841,4868,2,3
0213-R,213,44,5037,5183,2,3
0213-R,213,43,5421,5710,2,3
0213-R,213,45,5912,6048,2,3
0213-R,213,34,6050,6070,2,3
0213-R,213,42,6212,6355,2,3
0213-R,213,50,6475,6609,2,3
0213-R,213,25,6747,6871,2,3
0214-M,214,38,252,321,2,2
0214-M,214,39,396,487,2,2
0214-M,214,29,591,674,2,2
0214-M,214,30,863,1154,2,2
0214-M,214,51,1313,1565,2,2
0214-M,214,38,1688,1741,2,2
0214-M,214,20,1872,2269,2,2
0214-M,214,29,2350,2441,2,2
0214-M,214,40,2683,2930,2,2
0214-M,214,7,3109,3368,2,2
0214-M,214,22,3500,3682,2,2
0214-M,214,41,4166,4257,2,2
0214-M,214,32,4324,4385,2,2
0214-M,214,5,4472,4567,2,2
0214-M,214,6,4599,4688,2,2
0214-M,214,17,4705,4902,2,2
0214-M,214,9,5151,5206,2,2
0214-M,214,15,5340,5416,2,2
0214-M,214,11,5574,5609,2,2
0214-R,214,38,252,300,2,3
0214-R,214,39,366,444,2,3
0214-R,214,29,537,594,2,3
0214-R,214,30,771,1044,2,3
0214-R,214,51,1183,1405,2,3
0214-R,214,38,1513,1571,2,3
0214-R,214,20,1701,2053,2,3
0214-R,214,29,2126,2194,2,3
0214-R,214,40,2437,2628,2,3
0214-R,214,7,2784,3013,2,3
0214-R,214,22,3100,3275,2,3
0214-R,214,41,3714,3780,2,3
0214-R,214,32,3852,3913,2,3
0214-R,214,5,4014,4067,2,3
0214-R,214,6,4097,4174,2,3
0214-R,214,17,4241,4377,2,3
0214-R,214,9,4577,4621,2,3
0214-R,214,15,4743,4810,2,3
0214-R,214,11,4947,4978,2,3
0215-M,215,24,211,277,2,2
0215-M,215,18,373,488,2,2
0215-M,215,27,744,810,2,2
0215-M,215,16,910,1028,2,2
0215-M,215,14,1080,1212,2,2
0215-M,215,26,1319,1381,2,2
0215-M,215,12,1796,1935,2,2
0215-M,215,21,2041,2101,2,2
0215-R,215,24,178,235,2,3
0215-R,215,18,359,409,2,3
0215-R,215,27,618,672,2,3
0215-R,215,16,751,852,2,3
0215-R,215,14,897,1009,2,3
0215-R,215,26,1092,1146,2,3
0215-R,215,12,1485,1599,2,3
0215-R,215,21,1686,1736,2,3
0216-M,216,24,161,241,2,2
0216-M,216,14,331,453,2,2
0216-M,216,26,563,616,2,2
0216-M,216,12,863,974,2,2
0216-M,216,21,1226,1322,2,2
0216-M,216,18,1421,1464,2,2
0216-M,216,27,1712,1779,2,2
0216-M,216,16,1859,1968,2,2
0216-R,216,24,139,201,2,3
0216-R,216,14,278,373,2,3
0216-R,216,26,466,510,2,3
0216-R,216,12,711,804,2,3
0216-R,216,21,1007,1084,2,3
0216-R,216,18,1165,1200,2,3
0216-R,216,27,1402,1457,2,3
0216-R,216,16,1523,1612,2,3
0217-M,217,7,154,244,2,2
0217-M,217,11,331,368,2,2
0217-M,217,17,527,648,2,2
0217-M,217,25,769,819,2,2
0217-M,217,4,924,988,2,2
0217-M,217,50,1074,1186,2,2
0217-M,217,38,1366,1400,2,2
0217-M,217,23,1425,1453,2,2
0217-M,217,29,1461,1502,2,2
0217-M,217,38,1549,1582,2,2
0217-M,217,23,1634,1866,2,2
0217-M,217,29,1998,2036,2,2
0217-M,217,22,2178,2270,2,2
0217-M,217,8,2499,2614,2,2
0217-M,217,1,2702,2754,2,2
0217-M,217,33,2928,2956,2,2
0217-M,217,34,3048,3068,2,2
0217-M,217,51,3232,3367,2,2
0217-M,217,44,3493,3646,2,2
0217-M,217,45,3845,4048,2,2
0217-M,217,40,4171,4442,2,2
0217-M,217,38,4648,4705,2,2
0217-M,217,23,4814,5001,2,2
0217-M,217,29,5076,5178,2,2
0217-M,217,22,5290,5386,2,2
0217-M,217,41,5443,5538,2,2
0217-M,217,47,5685,5852,2,2
0217-R,217,7,136,223,2,3
0217-R,217,11,302,332,2,3
0217-R,217,17,472,610,2,3
0217-R,217,25,687,743,2,3
0217-R,217,4,820,870,2,3
0217-R,217,50,949,1065,2,3
0217-R,217,23,1269,1299,2,3
0217-R,217,29,1304,1325,2,3
0217-R,217,38,1352,1410,2,3
0217-R,217,23,1452,1645,2,3
0217-R,217,29,1778,1797,2,3
0217-R,217,22,1930,2013,2,3
0217-R,217,8,2218,2324,2,3
0217-R,217,1,2392,2434,2,3
0217-R,217,33,2595,2617,2,3
0217-R,217,34,2701,2717,2,3
0217-R,217,51,2859,2991,2,3
0217-R,217,44,3104,3241,2,3
0217-R,217,45,3415,3592,2,3
0217-R,217,40,3699,3936,2,3
0217-R,217,38,4104,4165,2,3
0217-R,217,23,4263,4437,2,3
0217-R,217,29,4498,4591,2,3
0217-R,217,22,4674,4751,2,3
0217-R,217,41,4808,4864,2,3
0217-R,217,47,5023,5167,2,3
0218-M,218,33,148,175,2,2
0218-M,218,36,249,295,2,2
0218-M,218,13,600,661,2,2
0218-M,218,13,718,727,2,2
0218-M,218,49,805,865,2,2
0218-M,218,34,931,949,2,2
0218-M,218,3,1102,1482,2,2
0218-M,218,50,1550,1659,2,2
0218-M,218,10,1902,2120,1,2
0218-M,218,2,2320,2551,1,2
0218-M,218,31,2647,2817,2,2
0218-M,218,5,2850,2898,2,2
0218-M,218,48,3093,3322,2,2
0218-M,218,37,3412,3478,2,2
0218-M,218,28,3715,3807,2,2
0218-M,218,35,3861,3937,2,2
0218-M,218,17,4105,4246,2,2
0218-M,218,19,4317,4456,2,2
0218-M,218,32,4513,4562,2,2
0218-M,218,46,4763,4826,2,2
0218-M,218,30,4951,5174,2,2
0218-M,218,42,5279,5445,2,2
0218-M,218,6,5470,5589,2,2
0218-M,218,9,5776,5809,2,2
0218-M,218,43,5960,6113,2,2
0218-M,218,15,6285,6396,2,2
0218-R,218,33,157,186,2,3
0218-R,218,36,262,303,2,3
0218-R,218,13,575,634,2,3
0218-R,218,13,643,703,2,3
0218-R,218,49,766,828,2,3
0218-R,218,34,882,900,2,3
0218-R,218,3,1036,1350,2,3
0218-R,218,50,1437,1552,2,3
0218-R,218,10,1744,1935,1,3
0218-R,218,2,2115,2320,1,3
0218-R,218,31,2405,2556,2,3
0218-R,218,5,2582,2643,2,3
0218-R,218,48,2798,3008,2,3
0218-R,218,37,3089,3156,2,3
0218-R,218,28,3365,3446,2,3
0218-R,218,35,3501,3561,2,3
0218-R,218,17,3707,3822,2,3
0218-R,218,19,3900,3976,2,3
0218-R,218,32,4081,4117,2,3
0218-R,218,46,4298,4358,2,3
0218-R,218,30,4473,4664,2,3
0218-R,218,42,4750,4892,2,3
0218-R,218,6,4924,5026,2,3
0218-R,218,9,5189,5217,2,3
0218-R,218,43,5352,5483,2,3
0218-R,218,15,5597,5674,2,3
0219-M,219,2,153,333,2,2
0219-M,219,3,530,710,2,2
0219-M,219,8,893,990,2,2
0219-M,219,10,1189,1430,2,2
0219-M,219,48,1612,1838,2,2
0219-M,219,28,2004,2100,2,2
0219-M,219,47,2264,2400,2,2
0219-M,219,4,2502,2579,2,2
0219-M,219,13,2683,2762,2,2
0219-M,219,36,2836,2897,2,2
0219-M,219,49,2940,3123,2,2
0219-M,219,38,3210,3276,2,2
0219-M,219,23,3370,3609,2,2
0219-M,219,29,3694,3747,2,2
0219-M,219,46,3967,4045,2,2
0219-M,219,37,4157,4239,2,2
0219-M,219,31,4365,4468,2,2
0219-M,219,33,4602,4625,2,2
0219-M,219,44,4730,4949,2,2
0219-M,219,43,5055,5306,2,2
0219-M,219,45,5475,5719,2,2
0219-M,219,34,5797,5814,2,2
0219-M,219,42,5924,6120,2,2
0219-M,219,50,6212,6394,2,2
0219-M,219,25,6441,6521,2,2
0219-R,219,2,153,308,2,3
0219-R,219,3,484,657,2,3
0219-R,219,8,808,900,2,3
0219-R,219,10,1074,1291,2,3
0219-R,219,48,1451,1659,2,3
0219-R,219,28,1798,1884,2,3
0219-R,219,47,2033,2150,2,3
0219-R,219,4,2238,2311,2,3
0219-R,219,13,2400,2481,2,3
0219-R,219,36,2539,2600,2,3
0219-R,219,49,2637,2795,2,3
0219-R,219,38,2871,2940,2,3
0219-R,219,23,3023,3224,2,3
0219-R,219,29,3291,3356,2,3
0219-R,219,46,3489,3594,2,3
0219-R,219,37,3705,3780,2,3
0219-R,219,31,3891,3978,2,3
0219-R,219,33,4096,4120,2,3
0219-R,219,44,4213,4410,2,3
0219-R,219,43,4505,4707,2,3
0219-R,219,45,4858,5080,2,3
0219-R,219,34,5140,5160,2,3
0219-R,219,42,5252,5427,2,3
0219-R,219,50,5525,5649,2,3
0219-R,219,25,5712,5788,2,3
0220-M,220,38,134,189,2,2
0220-M,220,23,355,495,2,2
0220-M,220,29,663,724,2,2
0220-M,220,30,902,1149,2,2
0220-M,220,51,1356,1525,2,2
0220-M,220,38,1666,1742,2,2
0220-M,220,20,1855,2181,2,2
0220-M,220,29,2235,2300,2,2
0220-M,220,40,2869,3036,2,2
0220-M,220,7,3173,3250,2,2
0220-M,220,22,3392,3480,2,2
0220-M,220,41,3523,3613,2,2
0220-M,220,32,3699,3754,2,2
0220-M,220,5,3828,3882,2,2
0220-M,220,6,3917,4074,2,2
0220-M,220,17,4172,4313,2,2
0220-M,220,9,4423,4464,2,2
0220-M,220,15,4670,4769,2,2
0220-M,220,11,4812,4849,2,2
0220-R,220,38,134,189,2,3
0220-R,220,23,355,468,2,3
0220-R,220,29,596,660,2,3
0220-R,220,30,820,1035,2,3
0220-R,220,51,1221,1370,2,3
0220-R,220,38,1514,1553,2,3
0220-R,220,20,1663,1970,2,3
0220-R,220,29,2003,2034,2,3
0220-R,220,40,2568,2710,2,3
0220-R,220,7,2834,2903,2,3
0220-R,220,22,3000,3103,2,3
0220-R,220,41,3156,3212,2,3
0220-R,220,32,3315,3365,2,3
0220-R,220,5,3434,3486,2,3
0220-R,220,6,3546,3649,2,3
0220-R,220,17,3722,3842,2,3
0220-R,220,9,3963,3994,2,3
0220-R,220,15,4143,4235,2,3
0220-R,220,11,4307,4342,2,3
0221-M,221,7,141,182,2,2
0221-M,221,11,310,341,2,2
0221-M,221,17,531,633,2,2
0221-M,221,25,774,847,2,2
0221-M,221,4,994,1085,2,2
0221-M,221,50,1208,1303,2,2
0221-M,221,38,1428,1504,2,2
0221-M,221,23,1668,1842,2,2
0221-M,221,39,1945,2058,2,2
0221-M,221,29,2182,2236,2,2
0221-M,221,25,2501,2603,2,2
0221-M,221,8,2887,2982,2,2
0221-M,221,1,3172,3232,2,2
0221-M,221,33,3401,3441,2,2
0221-M,221,34,3565,3603,2,2
0221-M,221,51,3917,4061,2,2
0221-M,221,44,4239,4391,2,2
0221-M,221,45,4494,4711,2,2
0221-M,221,40,4886,5027,2,2
0221-M,221,38,5288,5369,2,2
0221-M,221,23,5489,5674,2,2
0221-M,221,29,5804,5853,2,2
0221-M,221,22,5990,6115,2,2
0221-M,221,41,6185,6233,2,2
0221-M,221,47,6521,6648,2,2
0221-R,221,7,132,174,2,3
0221-R,221,11,284,312,2,3
0221-R,221,17,474,602,2,3
0221-R,221,25,711,779,2,3
0221-R,221,4,906,993,2,3
0221-R,221,50,1090,1191,2,3
0221-R,221,38,1320,1384,2,3
0221-R,221,23,1531,1685,2,3
0221-R,221,39,1774,1873,2,3
0221-R,221,29,1989,2023,2,3
0221-R,221,25,2266,2345,2,3
0221-R,221,8,2606,2688,2,3
0221-R,221,1,2845,2911,2,3
0221-R,221,33,3059,3094,2,3
0221-R,221,34,3211,3240,2,3
0221-R,221,51,3510,3638,2,3
0221-R,221,44,3798,3925,2,3
0221-R,221,45,4012,4191,2,3
0221-R,221,40,4289,4468,2,3
0221-R,221,38,4704,4770,2,3
0221-R,221,23,4870,5032,2,3
0221-R,221,29,5144,5184,2,3
0221-R,221,22,5300,5383,2,3
0221-R,221,41,5466,5521,2,3
0221-R,221,47,5757,5844,2,3
0222-M,222,33,177,202,2,2
0222-M,222,36,219,380,2,2
0222-M,222,13,524,611,2,2
0222-M,222,49,760,848,2,2
0222-M,222,34,999,1029,2,2
0222-M,222,3,1266,1387,2,2
0222-M,222,50,1585,1679,2,2
0222-M,222,10,1883,2034,2,2
0222-M,222,2,2271,2407,2,2
0222-M,222,5,2789,2874,2,2
0222-M,222,48,3041,3288,2,2
0222-M,222,37,3412,3568,2,2
0222-M,222,28,3814,3909,2,2
0222-M,222,35,4024,4120,2,2
0222-M,222,17,4359,4448,2,2
0222-M,222,19,4554,4604,2,2
0222-M,222,32,4744,4812,2,2
0222-M,222,46,4997,5095,2,2
0222-M,222,30,5397,5582,2,2
0222-M,222,42,5783,5915,2,2
0222-M,222,38,5920,5965,2,2
0222-M,222,29,6028,6038,2,2
0222-M,222,6,6049,6130,2,2
0222-M,222,9,6481,6525,2,2
0222-M,222,43,6663,6839,2,2
0222-M,222,15,6940,7041,2,2
0222-R,222,33,159,188,2,3
0222-R,222,36,299,351,2,3
0222-R,222,13,486,574,2,3
0222-R,222,49,703,773,2,3
0222-R,222,34,917,939,2,3
0222-R,222,3,1156,1263,2,3
0222-R,222,50,1440,1534,2,3
0222-R,222,10,1699,1835,2,3
0222-R,222,2,2047,2168,2,3
0222-R,222,5,2503,2577,2,3
0222-R,222,48,2729,2950,2,3
0222-R,222,37,3057,3187,2,3
0222-R,222,28,3411,3486,2,3
0222-R,222,35,3586,3666,2,3
0222-R,222,17,3884,3964,2,3
0222-R,222,19,4057,4120,2,3
0222-R,222,32,4214,4275,2,3
0222-R,222,46,4429,4514,2,3
0222-R,222,30,4774,4930,2,3
0222-R,222,42,5103,5211,2,3
0222-R,222,38,5225,5265,2,3
0222-R,222,29,5304,5329,2,3
0222-R,222,6,5334,5406,2,3
0222-R,222,9,5706,5743,2,3
0222-R,222,43,5862,6003,2,3
0222-R,222,15,6031,6172,2,3
0223-M,223,2,273,360,2,2
0223-M,223,3,702,791,2,2
0223-M,223,8,988,1096,2,2
0223-M,223,10,1278,1439,2,2
0223-M,223,48,1612,1840,2,2
0223-M,223,28,1952,2029,2,2
0223-M,223,47,2142,2240,2,2
0223-M,223,4,2351,2428,2,2
0223-M,223,13,2578,2641,2,2
0223-M,223,36,2749,2852,1,2
0223-M,223,49,2962,3086,2,2
0223-M,223,38,3194,3265,2,2
0223-M,223,23,3434,3556,2,2
0223-M,223,29,3707,3763,2,2
0223-M,223,46,3973,4050,2,2
0223-M,223,37,4193,4329,2,2
0223-M,223,35,4493,4585,2,2
0223-M,223,31,4697,4774,2,2
0223-M,223,33,4907,4939,2,2
0223-M,223,44,5059,5266,2,2
